"Teryt";"Province";"Commune code";"Commune";"Commune type";"Precinct No.";"Address";"Precinct type";"Location accessible for the handicapped";"Boundaries"
"180000";"podkarpackie";"186101";"Krosno";"urban commune";"20";"Miejski Zespół Szkół Nr 7, ul. Powst. Ślaskich 75, Krosno";"General";"No";"Krosno - ul. A.MICKIEWICZA"
"180000";"podkarpackie";"186101";"Krosno";"urban commune";"21";"Zespół Szkół Ponadgimnazjalnych nr 4, ul. Boh. Westerplatte 20, Krosno";"General";"No";"Krosno - ulice: BOHATERÓW WESTERPLATTE, POWSTAŃCÓW ŚLĄSKICH (nr parzyste od 2 do 22), H. WIENIAWSKIEGO (nr nieparzyste od 1 do 49)."
"180000";"podkarpackie";"186101";"Krosno";"urban commune";"22";"Miejski Zespół Szkół z Oddziałami Integracyjnymi, ul. Wojska Polskiego 45, Krosno";"General";"Yes";"Krosno - ulice: ARMII KRAJOWEJ, POWSTAŃCÓW WARSZAWSKICH (nr parzyste od 18 do 112), WOJSKA POLSKIEGO."
"180000";"podkarpackie";"186101";"Krosno";"urban commune";"23";"Miejski Zespół Szkół z Oddziałami Integracyjnymi, ul. Wojska Polskiego 45, Krosno";"General";"Yes";"Krosno - ulice: S. BETLEJA, LWOWSKA (nr nieparzyste od 13 do 21), NIEPODLEGŁOŚCI (nr parzyste od 16 do 26), OFICERSKA, PODCHORĄŻYCH, Gen. W. SIKORSKIEGO (nr parzyste od 2 do 34, nr nieparzyste od 1 do 9)."
"180000";"podkarpackie";"186101";"Krosno";"urban commune";"24";"Dom Pomocy Społecznej Nr 1, ul. F. Żwirki i S. Wigury 4a, Krosno";"Social help centre";"No";"Dom Pomocy Społecznej Nr 1 w Krośnie - ul.  F. Żwirki i  S. Wigury 4a"
"180000";"podkarpackie";"186101";"Krosno";"urban commune";"25";"Wojewódzki Szpital Podkarpacki im. Jana Pawła II, ul. Korczyńska 57, Krosno";"Hospital";"No";"Wojewódzki  Szpital  Podkarpacki im.  Jana Pawła II w Krośnie - ul. Korczyńska 57"
"180000";"podkarpackie";"186101";"Krosno";"urban commune";"26";"Wojewódzki  Szpital  Podkarpacki im.  Jana Pawła II w Krośnie - ul. Grodzka 45";"Hospital";"No";"Wojewódzki  Szpital  Podkarpacki im.  Jana Pawła II w Krośnie - ul. Grodzka 45"
"180000";"podkarpackie";"186201";"Przemyśl";"urban commune";"1";"Świetlica Rady Osiedlowej Nr 4 ""Lipowica"", Przemyśl ul.Wysockiego 8";"General";"No";"Armii Krajowej strona prawa od nr 18 do końca, strona lewa od nr 17 do końca, Bielskiego strona prawa od nr 80 do końca, strona lewa od nr 115 do końca (od ul. Łętowskiej), Zofii Chrzanowskiej, O. Augustyna Kordeckiego, Lipowicka, Łętowska, Łokietka, Obronna, Paderewskiego strona prawa od nr 22 do końca, strona lewa cała, Sanatoryjna, Szańce strona lewa od nr 73 do końca, Stanisława Sobińskiego, Wołodyjowskiego strona prawa cała, strona lewa do nr 51, gen. Józefa Wysockiego, Zamiejska, Żurawicka, Źródlana"
"180000";"podkarpackie";"186201";"Przemyśl";"urban commune";"2";"Szkoła Podstawowa Nr 6 im. Ojca Świętego Jana Pawła II, Przemyśl ul. gen. M. Boruty-Spiechowicza 1";"General";"No";"Daleka, Gościnna, Waleriana Kramarza, Kazanowska strona prawa do nr 12, strona lewa do nr 11 (do ul. Gen.Chłopickiego), Kochanowskiego, Mokra, Opalińskiego strona prawa cała, strona lewa do nr 19, Pułaskiego strona prawa od nr 14 do końca, strona lewa od nr 19 do końca, Studencka, Przerwy-Tetmajera, Żulińskiego, Żwirki i Wigury, 3 Maja strona lewa od nr 103 do końca, Jana III Sobieskiego strona prawa do nr 4, strona lewa do nr 47, Orkana, Wita Stwosza"
"180000";"podkarpackie";"186201";"Przemyśl";"urban commune";"3";"Szkoła Podstawowa Nr 6  im. Ojca Świętego Jana Pawła II, Przemyśl ul. gen. M. Boruty-Spiechowicza 1";"General";"No";"Gen. Mieczysława Boruty-Spiechowicza, Generała Dwernickiego, Hoża, Kazanowska strona prawa od nr 14 do końca, strona lewa od nr 13 do końca, Kordiana, Opalińskiego strona lewa od nr 19a do końca, Paderewskiego strona prawa do nr 20a, Prądzyńskiego strona prawa od nr 28 do końca, strona lewa od nr 25 do końca (od ul. Generała Chłopickiego)"
"180000";"podkarpackie";"186201";"Przemyśl";"urban commune";"4";"Gimnazjum Nr 1 im. Orląt Przemyskich, Przemyśl ul. 3 Maja 38";"General";"No";"Czwartaków, Generała Chłopickiego, Iwaszkiewicza, Św. Jana Nepomucena strona lewa od nr 35 do końca, Lelewela, 3 Maja strona lewa od nr 35 do nr 101, Okrzei, Ostrołęcka, Popielów, Prądzyńskiego strona prawa do nr 26, strona lewa do nr 23, Pułaskiego strona prawa do nr 12, strona lewa do nr 17, Sułkowskiego"
"180000";"podkarpackie";"186201";"Przemyśl";"urban commune";"5";"Wojewódzki Szpital w Przemyślu - Poradnia Ortopedyczna, Przemyśl, ul. Monte Cassino 18";"General";"Yes";"Gen. Władysława Andersa, Monte Cassino, Podpułkownika Kazimierza Gurbiela, M.Orłowicza, Zakopiańska, Bukowa, Cicha, Armii Krajowej strona prawa do nr 16, strona lewa do nr 15, Krakowska"
"180000";"podkarpackie";"186201";"Przemyśl";"urban commune";"6";"Nadleśnictwo Krasiczyn z siedzibą w Przemyślu, Przemyśl, ul. 29 Listopada 12";"General";"No";"Astronautów, Stanisława Augusta, płk M.Borelowskiego strona prawa od nr 14 do końca, strona lewa od nr 23 do końca, Brodzińskiego, Ceramiczna, Chodźki, Bolesława Chrobrego, Dobra, Elżbiety Drużbackiej, Gazowa, Gliniana, Graniczna, Grenada, Idzikowskiego, Jabłoniowa, 29 Listopada, Małachowskiego, Mireckiego, Naruszewicza, Ordona, Emilii Plater, Podgórska, Przemyska, Sarbiewskiego, Szwoleżerska, Tarnowskiego, Wybickiego, Wyspiańskiego, Zygmuntowska, Żółkiewskiego, 3 Maja strona prawa od nr 36 do końca, Jana III Sobieskiego strona prawa od nr 6 do końca, strona lewa od nr 49 do końca, Romera, Wyszyńskiego"
"180000";"podkarpackie";"186201";"Przemyśl";"urban commune";"7";"II Liceum Ogólnokształcące, Przemyśl ul. bpa J. Glazera 44";"General";"Yes";"Artura Malawskiego, Bielskiego strona lewa od nr 89 do nr 113, strona prawa od nr 62 do nr 78, Swobodna, Szańce strona lewa od nr 21 do nr 71"
"180000";"podkarpackie";"186201";"Przemyśl";"urban commune";"8";"II Liceum Ogólnokształcące, Przemyśl ul. bpa J. Glazera 44";"General";"Yes";"Bielskiego strona prawa od nr 22 do nr 60, strona lewa od nr 11 do nr 87, gen. Sikorskiego, Szańce strona lewa od nr 9 do nr 19"
"180000";"podkarpackie";"186201";"Przemyśl";"urban commune";"9";"Klub Osiedlowy PSM, Przemyśl ul. bpa J. Glazera 10";"General";"No";"Bpa Jakuba Glazera, Goszczyńskiego strona prawa"
"180000";"podkarpackie";"186201";"Przemyśl";"urban commune";"10";"Szkoła Podstawowa Nr 4, Przemyśl ul. Św. Jana Nepomucena 10";"General";"No";"Ks. Brzóski, Cmentarna, Drzymały, Grunwaldzka strona prawa do nr 44a, Św. Jana Nepomucena strona prawa cała, strona lewa do nr 33, gen. Karaszewicza-Tokarzewskiego, Kraszewskiego, gen. Stanisława Maczka, 3 Maja strona lewa do nr 33, Malczewskiego, Norwida, Noskowskiego, Salezjańska, Skośna, Bolesława Śmiałego, Światowida, Plac Unii Brzeskiej, Wyczółkowskiego, Wróblewskiego, Obrońców Westerplatte, Zawiszy Czarnego"
"180000";"podkarpackie";"186201";"Przemyśl";"urban commune";"11";"Szkoła Podstawowa Nr 14 im. Zjednoczonej Europy, Przemyśl ul. Borelowskiego 12";"General";"No";"Bema, Jordana, Kołłątaja, Kosynierów, Krasińskiego strona lewa od nr 13 do końca, Niemcewicza, Ogrodnicza, płk M.Borelowskiego strona lewa do nr 21"
"180000";"podkarpackie";"186201";"Przemyśl";"urban commune";"12";"Klub Sportowy ""Czuwaj"", Przemyśl ul. 22 Stycznia 6";"General";"No";"Klasztorna, Plac Konstytucji 3 Maja nr 8, Krasińskiego strona prawa cała, strona lewa do nr 11, 3 Maja strona prawa do nr 34, Racławicka, 22 Stycznia, Traugutta, Klementyny Hoffmanowej"
"180000";"podkarpackie";"186201";"Przemyśl";"urban commune";"13";"Szkoła Podstawowa Nr 14 im. Zjednoczonej Europy, Przemyśl ul. Borelowskiego 12";"General";"No";"Barcewicza, Św.Brata Alberta, płk M.Borelowskiego strona prawa do nr 12, Buszkowicka, Wyb. Marsz. Ferdynanda Focha, Kadłubka, Koźmiana, Langiewicza, Lenartowicza, Obywatelska, Orzeszkowej, Pogodna, Rodziewiczówny, Rogozińskiego, Równa"
"180000";"podkarpackie";"186201";"Przemyśl";"urban commune";"14";"Przedszkole Miejskie Nr 12, Przemyśl ul. F. Dolińskiego 4";"General";"No";"Bełwińska, Bielskiego strona prawa do nr 20, strona lewa do nr 9, Bieszczadzka, Ignacego Daszyńskiego, Franciszka Dolińskiego, Głogowska, Goszczyńskiego strona lewa, Grunwaldzka strona prawa od nr 46 do końca, Jasna, Jesionowa, Henryka Kadyi, Andrzeja Kmicica, Krzywiecka, Legnicka, Narutowicza, ks. Ignacego Skorupki, Płowiecka, Przybyszewskiego, Radosna, Raszyńska, Marii Curie-Skłodowskiej, Skrzetuskiego, Szańce strona lewa do nr 7 (od ul. Grunwaldzkiej do I-go Fortu), mjr Słabego, Ujejskiego, Władysława Warneńczyka, Węgierska strona prawa, Wołodyjowskiego strona lewa od nr 53 do końca, Zachariasiewicza, Onufrego Zagłoby"
"180000";"podkarpackie";"186201";"Przemyśl";"urban commune";"15";"Osiedlowy Dom Kultury PSM, Przemyśl ul. Wyb. Ojca Świętego Jana Pawła II Nr 70";"General";"No";"Browarna, Dubiecka, Dynowska, Ostrowska, Grunwaldzka strona lewa od ul. Rzecznej od nr 121 do końca, Wyb. Ojca Św. Jana Pawła II od ul. Rzecznej od nr 38 do końca, Węgierska strona lewa"
"180000";"podkarpackie";"186201";"Przemyśl";"urban commune";"16";"Zespół Szkół z Oddziałami Integracyjnymi im. Orląt Lwowskich, Przemyśl ul. Grunwaldzka 81";"General";"Yes";"Felicjanek, Grunwaldzka strona lewa od nr 47 do nr 119, Ignacego Krasickiego, Wyb. Ojca Św. Jana Pawła II od nr 22 do nr 36, ks. Józefa Poniatowskiego strona prawa od nr 30 do końca, strona lewa od nr 31 do końca, ks. Stojałowskiego, Szczęsna, Rzewuskiego, Rzeczna, Wieniawskiego"
"180000";"podkarpackie";"186201";"Przemyśl";"urban commune";"17";"Gimnazjum Nr 5 im. Świętego Jana Kantego, Przemyśl ul. Grunwaldzka 17";"General";"No";"Barska, Długosza, Grzegorza z Sanoka, Grunwaldzka strona lewa do nr 45, Kasprowicza, Kremera, Plac Inwalidów Wojennych, Plac Konstytucji 3-go Maja od nr 1 do nr 6, Plac Orląt Przemyskich, ks. Józefa Poniatowskiego strona prawa do nr 28, strona lewa do nr 29, ks. Piotra Skargi, Św. Józefa, Wyb. Ojca Św. Jana Pawła II strona prawa do nr 20, Żeromskiego"
"180000";"podkarpackie";"186201";"Przemyśl";"urban commune";"18";"Specjalny Ośrodek Szkolno-Wychowawczy Nr 2 Przemyśl ul. Czarnieckiego 27";"General";"No";"Bogusławskiego, Bohaterów Getta strona prawa do nr 22, strona lewa do nr 19, Brudzewskiego, Chmielna, Czarnieckiego, Dekerta, gen. Leopolda Okulickiego, Józefa Kałuży, Kopernika, Łukasiewicza, Kamienny Most strona prawa od nr 6 do końca, strona lewa cała, Podhalańczyków, Plac Św. Floriana, Reymonta, Rokitniańska, Rzeźnicza strona prawa cała, Sportowa, Strażacka, Wyb. Prezydenta W. Wilsona, Zaciszna"
"180000";"podkarpackie";"186201";"Przemyśl";"urban commune";"19";"Szkoła Podstawowa Nr 15, Przemyśl ul. W. Pola 5";"General";"No";"Gen. Henryka Dąbrowskiego, Bohaterów Getta strona prawa od nr 24 do końca, strona lewa od nr 21 do końca, Kapuścińskiego, Kokosza, Konopnickiej, Koszykowa, Krucza, Krzywa, Łozowa, Mierosławskiego, Orzechowa, Pocztowa, Wincentego Pola strona prawa cała, strona lewa od nr 1 do nr 37, Mariacka (od terenu PKP do końca) strona prawa od nr 4 do końca, strona lewa od nr 7 do końca, Polna, Rzeźnicza strona lewa, Sadowa, Sanowa, Słoneczna, Szańcowa, Szymanowskiego, Wąska, Wiśniowa, Teofila Wiśniowskiego, Wiejska, Wierzbowa, Wilczańska, Wozowa, Zagrodowa, Zamknięta, Zielona, Zyblikiewicza"
"180000";"podkarpackie";"186201";"Przemyśl";"urban commune";"20";"Szkoła Podstawowa Nr 1, Przemyśl ul. Sienkiewicza 3";"General";"No";"Aleje XXV Polskiej Drużyny Strzeleckiej, Brzozowa, Chodkiewicza, Chopina, Dębowa, Emilii Gierczak, Gołębia, Grabowa, Władysława Jagiełły strona prawa cała, Jaworowa, Jastrzębia, Jacka Kaczmarskiego, Klonowa, Kossaka, Świętej Królowej Jadwigi, Piotra Kmity, Kruhel Wielki, Kruhelska strona prawa do nr 48, strona lewa do nr 41, Krzemieniec, Pod Trzema Krzyżami, Leszczynowa, Leśna, Łowiecka, Matejki, Parkowa, Pawia, Wybrzeże Marszałka Józefa Piłsudskiego, Ptasia, Reja, Rosłońskiego, Sanocka, Sienkiewicza, Studzienna, Sucha, Waygarta, Witoszyńska, Zachodnia"
"180000";"podkarpackie";"186201";"Przemyśl";"urban commune";"21";"Gimnazjum Nr 2, Przemyśl ul. Ratuszowa 1";"General";"No";"Plac im. płk Berka-Joselowicza, Franciszkańska, Jagiellońska strona lewa, Kościuszki, Mostowa, Plac Dominikański, Plac im. rotm. Witolda Pileckiego, Ratuszowa, Rybi Plac, Rynek, Serbańska, Wałowa, Przecznica Wałowa, Kazimierza Wielkiego, Wodna, Zaułek Wojaka Szwejka, Plac Na Bramie"
"180000";"podkarpackie";"186201";"Przemyśl";"urban commune";"22";"Szkoła Podstawowa Nr 11, Przemyśl ul. Władycze 5";"General";"No";"Asnyka, Biskupia, Generała Jarosława Dąbrowskiego, ks. Jakuba Federkiewicza strona lewa, Fredry, Grodzka, Władysława Jagiełły strona lewa do nr 5, Kapitulna, Karmelicka, Katedralna, Michała i Kazimierza Osińskich, bpa J.S.Pelczara strona lewa od nr 1 do nr 3, ks. J.Popiełuszki, Plac Czackiego, Plac Katedralny, Plac Niepodległości, Różana, Sąsiedzka, Słowackiego strona prawa do nr 10, O. Szykowskiego strona prawa, bpa J. Śnigurskiego, Tatarska strona prawa do nr 24, strona lewa do nr 7, Władycze, Zamkowa"
"180000";"podkarpackie";"186201";"Przemyśl";"urban commune";"23";"Przemyski Ośrodek Sportu i Rekreacji, Przemyśl ul. Mickiewicza 30";"General";"No";"Jagiellońska strona prawa, Kamienny Most strona prawa do nr 4, Klonowicza, Konarskiego, Leopolda Hausera, Korzeniowskiego, Mariacka od ul. Mickiewicza do terenu PKP strona lewa od nr 1 do nr 5, strona prawa od nr 2 do nr 2a, Mickiewicza strona lewa do nr 61, strona prawa do nr 46, Mnisza, Nestora nr 1 i nr 2, Plac Legionów, Rejtana od ul. Dworskiego do ul. Mickiewicza tj. strona lewa nr 1 i nr 3, Siemiradzkiego, gen. J.Sowińskiego, Staszica, Tuwima"
"180000";"podkarpackie";"186201";"Przemyśl";"urban commune";"24";"Internat Specjalnego Ośrodka Szkolno-Wychowawczego Nr 1, Przemyśl ul. Basztowa 34";"General";"Yes";"Akacjowa, ks. Jana Balickiego, Basztowa, Bławatkowa, Chocimska, Czerwieńska, Ojca Makarego Demeskiego, Domowa, ks. J.Federkiewicza strona prawa, Grochowska, mjr Hubala, Władysława Jagiełły strona lewa od nr 7 do końca, Jarowa, Kamienna, Komisji Edukacji Narodowej, Krakusa, Kruhelska strona prawa od nr 50 do końca, strona lewa od nr 43 do końca, Kupały, bpa Fischera, Ustronie, Mieszka I, bpa J.Pelczara strona prawa od nr 2 do końca, strona lewa od nr 5 do końca, Pasteura, Piasta Kołodzieja, Potokowa, Plac Św. Brunona -Bonifacego, Rakoczego, Rodzinna, gen. Stefana Grota-Roweckiego, Witolda Regera, Skalna, Przemysława strona prawa od nr 18 do końca, strona lewa cała, mjr Sucharskiego, O. K.Szykowskiego strona lewa, Tatarska strona prawa od nr 26 do końca, strona lewa od nr 9 do końca, Wandy, Na Zawadach, Ziemowita, Żwirowa"
"180000";"podkarpackie";"186201";"Przemyśl";"urban commune";"25";"I Liceum Ogólnokształcące, Przemyśl ul. Słowackiego 21";"General";"No";"Benszówny, Czachowskiego, Przemysława strona prawa do nr 16, Słowackiego strona prawa od nr 12 do nr 104, strona lewa do nr 103, Stachiewicza, Zaleskiego"
"180000";"podkarpackie";"186201";"Przemyśl";"urban commune";"26";"I Liceum Ogólnokształcące, Przemyśl ul. Słowackiego 21";"General";"No";"Biblioteczna, Rejtana od ul. Dworskiego do ul. J.Słowackiego tj. strona prawa od nr 2 do końca, strona lewa od nr 5 do końca, Smolki, Dworskiego strona prawa do nr 18, strona lewa do nr 19"
"180000";"podkarpackie";"186201";"Przemyśl";"urban commune";"27";"Gimnazjum Nr 3, Przemyśl ul. Łukasińskiego 7";"General";"No";"Dworskiego strona prawa od nr 20 do nr 84, strona lewa od nr 21 do nr 67, Frankowskiego, Głowackiego, Grottgera, Kilińskiego, Moniuszki, Niewiadomskiego, Prusa, Puszkina, Tarnawskiego"
