"Teryt";"Province";"Commune code";"Commune";"Commune type";"Precinct No.";"Address";"Precinct type";"Location accessible for the handicapped";"Boundaries"
"060000";"lubelskie";"066101";"Biała Podlaska";"urban commune";"11";"Zespół Szkół Ogólnokształcących nr 3, ul. Narutowicza 39, Biała Podlaska";"General";"Yes";"Aleja Jana Pawła II 119, 121, 123, 125, 127, 129, 131, 137C, Aleja Tysiąclecia 2, 2A, 3,  4, 5, 6, 7, 8, 9, 10, 10A, 12, 14, 16, 20, 22C, 22D, Browarna, Jatkowa, Kraszewskiego, Łazienna, Łąkowa, Narutowicza, Ogrodowa, Prosta 1, 4, 6, 8, Przesmyk, Reformacka, Rolnicza, Rzeczna, Średnia"
"060000";"lubelskie";"066101";"Biała Podlaska";"urban commune";"12";"Szkoła Podstawowa nr 4, ul. Moniuszki 36, Biała Podlaska";"General";"No";"Aleja Jana Pawła II 39, 44, 50, 53, 55, 59, 60, 61, 62, 64, 66, 68, 68A, 74, 75, 76, 76A, 77, 81A, 85, 87, 87B, 88, 89, 89c, 92, Aleksandra Wereszki, Aliny Fedorowicz, Augusta Fieldorfa, Brzeska 1, 2, 5, 7, 8, 9, 10, 11, 13, 14, 16, 17, 19, 24, 26B, 28A, 30, 30A, 31, 32, 33a, 33A, 34, 34A, 38,  Chełmońskiego, Ciasna, Cicha, Czesława Wroczyńskiego, Dolna, Dziedzickiego, Fałata, Gierymskiego, Generała Bittnera, Kasztanowa, Kolonia Francuska, Korczaka, Kossaka, Ks. Józefa Pruszkowskiego, Księdza Wilskiego-Ciborowicza, Lipowa, Malczewskiego, Mikołajczyka, Moniuszki, Nowa, Obwodowa, Plac Szkolny Dwór, Plac Wojska Polskiego, Podmiejska, Prosta 16, 17, 18, 21, 22, 23, 23A, 24, 25, 26, 27, 28, 29, 30, 34, 36, 40, 44, 46, 48, Prusa, Przechodnia, Rzeźniana, Sadowa, Spokojna, Stanisława Tessaro, Styki, Turystyczna, Wąska, Witolda Pileckiego, Żeromskiego"
"060000";"lubelskie";"066101";"Biała Podlaska";"urban commune";"13";"Zespół Szkół Zawodowych nr 2, ul. Brzeska 71, Biała Podlaska";"General";"No";"Aleja Jana Pawła II 99, 110, 112, 114, 116, 118, 122, 140, Armii Krajowej, Batalionów Chłopskich, Białka, Bojki, Bownika, Braci Horaczyńskich, Bratkowskiej, Brzeska 44,  46, 47, 48, 50, 50B, 51C, 51, 52, 52A, 52B, 53, 54, 56, 57, 58, 60, 61, 62, 63, 63A, 65, 67, 68, 69, 72, 72A, 73, 74, 75A, 76, 78, 80, 82, 83, 83A, 84, 85, 86, 89, 91, 95, 100, 102, 104, 105, 105A, 106, 106A, 107, 108, 110, 114, 116, 118, 120, 121, 122, 123, 125, 125A, 127, 128, 129, 132, Brzóski, Celników Polskich, Chłopickiego, Chmielowskiego, Cmentarna, Damrosza, Dąbskiego, Dwernickiego, Dziubińskiej, Francuska, Frankowskiego, Furmana, Glogera, Grota Roweckiego, Grudzińskiego, Kosmonautów, Kosmowskiej, Kosynierów, Kowalskiego, Krzyżanowskiego, Księdza Barbasiewicza, Lelewela, Łuczyckiej, Madler, Malinowskiego, Miłkowskiego, Nartowskiego, Niećki, Niedźwiedzkiej, Nocznickiego, Ordona, Osieckiego, Piotra Skargi, Plater, Polna, Powstańców, Północna, Prądzyńskiego, Przemysłowa, Rejtana, Reka, Rewakowicza, Solarza, Stapińskiego, Traugutta, Walczuka, Walewskiej, Witosa, Wybickiego"
"060000";"lubelskie";"066101";"Biała Podlaska";"urban commune";"14";"Centrum Profilaktyki i Terapii ""Arka"", ul. Stacyjna 6, Biała Podlaska";"General";"No";"Akacjowa, Burzyńskiego, Długa 1, 2, 4,  6, 7, 8, 9, 10, 11, 11B, 11C, 12, 13, 14, 15, 16, 17, 18, 19, 19A, 20A, 20B, 21, 22, 23, 24, 24A, 25, 26, 27, 28, 30, 31, 31A, 32, 33, 35, 36, 36A, 37, 37A, 38, 38a, 39, 40, 40A, 40B, 41, 42, 43, 44A, 46, 48, 48a, 52, Dokudowska, Drzewieckiego 6, 8, 10, 14, 16, 18, 20A, 20C, 20D, 22, 22A, 22B, 22C, 26, 28, 30, 32, 34, 38, 40, 42, 44, 46, 48,  Dzika, Gałczyńskiego, Górna 1, 2, 2A, 3, 4, 5, 5A, 6, 6A, 7, 7A, 8, 8A, 9, 9A, 10, 10A, 11, 11A, 12, 12A, 13, 15, 17, 17A, 19, 20, 20F, 21, 22, 23, 24, 25, 26, 27, 28, 30, 30A, Jaśminowa, Karasia, Konopnickiej, Kościelna, Krasickiego, Księdza Ściegiennego, Ludowa, Makuszyńskiego, Morelowa, Okólna, Okrężna,  Podleśna 1, 1A, 2, 3, 4, 5, 6, 7, 8, 9, 10, 12, 13, 14, 15, Sawczuka, Sempołowskiej, Skłodowskiej-Curie, Sosnowa 1, 2, 2A, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 17, 18, 20, 21, 22, 23, 24, 25, 26, 27, 27A, 28, 29, 30, 31, 32, 33, 33A, 34, 35, 35A, 35B, 35C, 36, 36A, 37, 38, 39, 42, 43, 45, 46, 47, 49, 51, 51B, Stacyjna, Szumowa, Topolowa, Wierzbowa ,  Wiśniowa, Wyzwolenia 1, 1A, 2, 3, 4, 5, 6, 7, 8, 10, 11, 12, 13, 14, 15, Żwirki i Wigury 11, 11B, 11C, 11D, 13, 17, 18, 18A, 19, 20, 21, 23, 25,  31, 35, 37, 45, 49, 63, 88A"
"060000";"lubelskie";"066101";"Biała Podlaska";"urban commune";"15";"Filia Szkoły Podstawowej nr 3, ul. Czerwińskiego 25, Biała Podlaska";"General";"No";"Bajana, Broniewskiego, Ciołkosza, Cywińskiego, Czereśniowa, Czerwińskiego, Dąbrowska, Długosza, Drzewieckiego 1, 3, 5, 7, 9, 21, Fornalskiej,  Krucza, Maciąga, Milcarka,  Podleśna 16, 18, 19, 20 , 21, 22, 23, 24, 26, 27, 29, 30, 31, 33, 34, 35, 36, 38, 39, 40, 41,  42A, 44, 44A, 45, 46, 49, 50, 51, 52, 53, 53A, 54, 55,  57, 58, 59, 60, 62, 63, 64, 65, 66, 67, 67A, 68, 69, 70, 71, 72, 73, 74, 75, 76, 76A, 77,  80, 81, 82, 83, 83A, 88, 92, 94, 96, 104, Skoczylasa, Sosnowa 51C, 53, 55, 57, 57A, 59, 65, 67, 69, 73, Sowińskiego, Tańskiego, Winiarska, Witoszyńskiego, Wyrzykowskiego, Wyzwolenia 15B, 15b, 15D, 15E, 15F, 15G, 17, 19, 19a, 21, 26, 27, 29, 31, 33, 35, 36, 40, 41, 42, 43, 43A, 44, 46, 48, 50, 52, 54, 56, 58, Żardeckiego"
"060000";"lubelskie";"066101";"Biała Podlaska";"urban commune";"16";"PPHU ""BETON-KRAFT"", ul. Grzybowa 52, Biała Podlaska";"General";"No";"Bartka Las, Barwinkowa, Borowikowa, Borówkowa, Bukowa, Ceglana, Cienista, Cisowa, Ćwiklińskiej, Dobra, Gołębia, Grabarska, Graniczna, Grzybowa, Iglasta, Jałowcowa, Jaracza, Jarzębinowa, Jaskółcza, Jastrzębia, Jaworowa, Jesionowa, Jodłowa, Kalinowa, Kołychawa, Księdza Jankowskiego, Lisia , Lotników Podlaskich, Lubelska, Łowiecka, Męczenników Katynia, Modrzewiowa, Mostowska, Opieńkowa, Paprociowa, Poziomkowa, Sarnia, Sasankowa, Sobolowa, Sokulska, Sowia, Świerkowa, Tęczowa, Twarda, Wiązowa, Wrzosowa, Wyspańskiego, Zagajnikowa, Zawilcowa, Żwirowa"
"060000";"lubelskie";"066101";"Biała Podlaska";"urban commune";"17";"Szkoła Podstawowa nr 3, ul. Sportowa 7, Biała Podlaska";"General";"No";"Boczna, Borowa, Brzechwy, Chłodna, Czajki Stachowicz, Daleka, Droga Wojskowa 16, 16B, 16E, 18, 32, 34, 51, 51A, Gromadzka, Jagodowa, Klonowa, Kołowa, Koncertowa, Kręta, Krzywa, Łomaska 11, 13, 17, 21, 23, 25, Mała, Nałkowskiej, Norwida, Plac Trzech Krzyży, Podłączna, Pogodna, Przelotna, Przyjaźni,  Solskiego, Sportowa, Stodolna, Środkowa, Tuwima, Witoroska, Wolska, Wspólna, Zaciszna, Zapolskiej, Zelwerowicza, Zielona, Żabia"
"060000";"lubelskie";"066101";"Biała Podlaska";"urban commune";"18";"Przedszkole Niepubliczne, ul. Warszawska 19c, Biała Podlaska";"General";"No";"Grodzickiego, Kopernika, Niemcewicza, 34 Pułku Piechoty, Słowackiego, Spacerowa, Ujmy, Warszawska 31, 35, 37A, 39, 41, 41A, 41B, 43, 49, 51, 53, 55A, 57, 59, 61, 69, 71, 73, 74, 75, 75B,  76, 76A, 77, 77B,  78, 80, 81, 83, 84, 85, 86, 86A, 88, 88A, 90, 90A, 92, 94, 94A, 96,  98, 100A, 102, 102A, 104, 106, 106A, 108, 110, 112, 112A, 114, 116, 116B,  118, 122, 124, 126"
"060000";"lubelskie";"066101";"Biała Podlaska";"urban commune";"19";"Klub Kultury ""Piast"", ul. Spółdzielcza 4, Biała Podlaska";"General";"No";"Abramowicza, Artyleryjska 16A, 20, Bema, Bolesława Chrobrego, Chodkiewicza, Czarnieckiego, Czecha, Droga Wojskowa 1, 2, 3, 4, 4A, 5, 7, 8, 8A, 9, 10, 11, 12, 12A, 13, 15, 17, Folwarczna, Głowackiego, Kilińskiego, Kleeberga, Kusocińskiego, Literacka, Piękna, Poniatowskiego, Pułaskiego, Sławacińska, Spółdzielcza, Struga, Sucharskiego, Szczytowa, Warszawska 19, 19A, 21, 23, 26, 28A, 32, 38, 40A, 42, 44, 46, 48, 50, 52, 54, 56, 58, 60, 62, 64, 66, 66A, 66a, 68, 70, 72, Wróblewskiego, Zawiszy Czarnego, Ziemowita, Żurawia"
"060000";"lubelskie";"066101";"Biała Podlaska";"urban commune";"20";"Szkoła Podstawowa nr 2, ul. Akademicka 8, Biała Podlaska";"General";"Yes";"Akademicka, Bartoszewicza, Błyskosza, Chopina, Dmowskiego, Glinki, Głęboka, Hallera, Karłowicza, Kasprowicza, Kochanowskiego, Kołłątaja, Kruczkowskiego, Kwiatowa, Makaruka, Marusarza, Matejki, Olimpijczyków, Orzeszkowej, Osterwy, Paderewskiego, Pokoju, Przybosia, Rogińskiego, Sitnicka 26, 28, 30, 32, 40, 42, 44, 46, 48, 48B, 52, 52A, 52B, 54, 56, 58A,  61, 62, 63, 64, 67, 67A, 67B, 72, 75, 75A,  77A, 79, 80, 81, 83, 85, 87, 89, 93, 97, 99, 101, 101A,  109, 111, 113, 113A, 113B, 115, 117, 119, 119A, 121, 123, 125, 125A, 127, 127A,  127B, 129, 131, 131A, 133, 137, 139, 145, 147, 149, Studencka, Sworska, Sygietyńskiego, Szarych Szeregów, Szymanowskiego, Targowa, Tetmajera, Unitów Podlaskich, Wieniawskiego, Willowa, Zgoda"
"060000";"lubelskie";"066101";"Biała Podlaska";"urban commune";"21";"Przedszkole Samorządowe nr 13, ul. Kazimierza Jagiellończyka 17, Biała Podlaska";"General";"No";"Błogosławionego Honorata Koźmińskiego, Grunwaldzka, Kazimierza Jagiellończyka, Królowej Jadwigi, Księcia Witolda, Terebelska 12, 18, 22, 24, 26, 30, 32, 36, 38, 38A, 42, 46, 50, 50A, Władysława Jagiełły"
"060000";"lubelskie";"066101";"Biała Podlaska";"urban commune";"22";"Szkoła Podstawowa nr 9, ul. Zygmunta Augusta 2, Biała Podlaska";"General";"No";"Okrzei, Osiedle Sitnickie, Poprzeczna, Radziwiłłowska, Różana, Terebelska 45, 45A, 49, 49A, 49B, 49C, 49D, 56, 58, 66, Zygmunta Augusta"
"060000";"lubelskie";"066101";"Biała Podlaska";"urban commune";"23";"Przedszkole Samorządowe nr 17, ul. Zygmunta Starego 4, Biała Podlaska";"General";"No";"Anny Jagiellonki, Terebelska 67A, 68, 69, 69A, 69B, 69C, 70, 71, 72, 74, 76, 79, 80, 81, 81A, 83A, 85, 86, 87, 88, 93, 94, 95, 96, 98, 102, 104, 111, 111A, 114, 116,  121, 122,  123, Zygmunta Starego"
"060000";"lubelskie";"066101";"Biała Podlaska";"urban commune";"24";"Medyczne Studium Zawodowe, ul. Okopowa 3, Biała Podlaska";"General";"No";"Aleja Jana Pawła II 1, 3, 4, 6, 8, 10, 12, 14A, 16, 18, 20, 22, 24, 26, 28, 34, Okopowa, Terebelska 9, 11, 13, 15, 17, 19, 21, 23, 23A, 23B, 25A, 29, 31, 31A, 35, 39, 41, 43, 43B, 47, 47A, 47B, 47C, 49E, 51, 53, 55, Żytnia"
"060000";"lubelskie";"066101";"Biała Podlaska";"urban commune";"25";"Katolickie Liceum Ogólnokształcące, ul. Janowska 55, Biała Podlaska";"General";"No";"Jana II Kazimierza, Jana III Sobieskiego, Janowska 39, 39A, 39B, 40, 41, 41A, 42, 43, 44, 45, 46, 47, 48, 49, 49A, 50, 51A, 51B, 52, 57, 58, 61, 62, 64, 65, 66A, 66B, 68, 70A, 72, 72A, 74, 74A, 76, 78, 80, 82, Sapieżyńska, Stefana Batorego"
"060000";"lubelskie";"066101";"Biała Podlaska";"urban commune";"26";"Samorządowe Przedszkole Integracyjne nr 16, ul. Wesoła 21-23, Biała Podlaska";"General";"No";"Chmielna, Kardynała Wyszyńskiego 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 13A, 15, 16, 17, 18, 20, 20A, 21, 24, 25, 26, 27, 29, 30, 31, 32, 33, 35, 36, 37, 38, 39, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 52, 54, 56, Kąpielowa 2, 4, 4A, 6, 6A, 8, 8A, 10, 12, Orzechowa 3A, 3B, 3C, 5, 5A, 7, 7A, 9, 9A, 11, 13, 13A, 15, 15A, 17, 17A, 19, 21, 21A, 23, 25, 25A, 25B, 27, 29, 31, 31A, 31B, 33, 33A, 33B, 35, 37, 39, 41, 43, 51, Rakowa, Słoneczna, Wesoła, Widok"
"060000";"lubelskie";"066101";"Biała Podlaska";"urban commune";"27";"Pol - Kres Edwood, ul. Łomaska 86, Biała Podlaska";"General";"No";"Długa 45, 47, 47A, 49, 51, 51F, 53, 54, 54A, 55, 56, 57, 58, 60, 62, 62A, 62B, 64A, 71, 73, 85 , Górna 33, 36, 36B, 37, 38, 39, 40, 42A, 43, 45, 46A, 46B, 47, 55, 56, 58, 59, 60, 63, 64, 66, 69, 69A, 70, 70A, 71, 72, 73, 75, 75A, 76A, 78, 79A, 83, 85, 86, 88, 91, 92, 93, 95, 95A, 97, Jasna, Łomaska 31, 33, 37, 39, 39A, 41, 43, 43A, 43B, 43C,  45, 45A, 47, 47A, 49, 49A, 51, 51A, 53, 55, 57, 59, 60, 61, 63, 64, 66, 67, 69, 70, 71, 71A, 72, 73, 76, 77, 78, 79, 80, 80A, 80B, 80C, 80D, 82, 84, 87, 88, 88A, 89, 90, 91, 93, 93B, 93C, 94, 95,  95A, 96, 97, 98, 99, 100, 100A, 101, 102, 103, 104, 105, 105A, 105B, 105C, 107, 109, 110, 111, 112, 113, 115, 115A, 115B, 116, 117, 117A, 119, 120, 120A, 122, 122A, 122B, 122C, 123, 126, 127, 128, 128A, 129, 129A, 131, 132, 132A, 136, 136B, 138, 140, 141, 142, 142A, 143, 144, 145, 146, 148, 149, 150, 151A, 152, 154, 155, 156, 157, 159A, 160, 161, 162,  162A, 162B, 163, 164, 164A, 165, 166, 168, 170A, 174, 178, 178B, Ługowa, Mieszczańska, Olszowa, Robotnicza, Szkolna, Ziemiańska, Złota, Żwirki i Wigury 1A, 3, 5, 5C, 5D, 5E, 8, 9, 10, 10B, 10C"
"060000";"lubelskie";"066101";"Biała Podlaska";"urban commune";"28";"Wojewódzki Szpital Specjalistyczny, ul. Terebelska 57/65, Biała Podlaska";"Hospital";"No";"Terebelska 57/65"
"060000";"lubelskie";"066101";"Biała Podlaska";"urban commune";"29";"Zakład Karny, ul. Prosta 33, Biała Podlaska";"Penal institution";"No";"Prosta 33"
"060000";"lubelskie";"066201";"Chełm";"urban commune";"1";"Przedsiębiorstwo Robót Drogowych ul. Podgórze 2";"General";"No";"ulice: Astrowa, Azaliowa, Bratkowa, S. Brzozowskiego, K. Czernickiego, Z. Farbiszewskiej, Fiołkowa, Z. Glogera, M. Hempel, A. Janowskiego, E. Jaraczewskiej, Jaśminowa, J. Kochanowskiego od nr 29 do końca i od nr 36 do końca, Konwaliowa, Krańcowa, Krokusowa, L. Kunickiego, Makowa, Malowane od nr 1 do nr 39 i od nr 2 do nr 38, J. Medyńskiej, Narcyzowa, Podgórze, Poprzeczna, Rejowiecka od nr 1 do nr 53 i od nr 2 do 52, Różana, W. Rzewuskiego, Włodawska, Zawadówka."
"060000";"lubelskie";"066201";"Chełm";"urban commune";"2";"Zespół Szkół Ogólnokształcących nr 7 ul. Synów Pułku 15";"General";"No";"ulice: Gen. W. Andersa, Koszarowa, Legionów Polskich, Lubelska od nr 141 do końca i od nr 170 do końca, Synów Pułku od nr 9 do końca, od nr 2 do końca, Zachodnia od nr 1 do nr 17 i nr 14, Związku Strzeleckiego."
"060000";"lubelskie";"066201";"Chełm";"urban commune";"3";"Przedszkole Miejskie nr 10 ul. Zachodnia 49";"General";"No";"Ulice: Pl. Jana Pawła II, Gen. St. Maczka, Synów Pułku nr 5 i 7 , Szarych Szeregów, Zachodnia od nr 19 do nr 47, Nr 24 i Nr 42"
"060000";"lubelskie";"066201";"Chełm";"urban commune";"4";"Zespół Szkół Ogólnokształcących Nr 3 ul. Rejowiecka 76";"General";"No";"ulice: W. Broniewskiego, A. Fredry, Irysowa, Kaflarska, J.Kochanowskiego od nr 1 do nr 27 i od nr 2 do nr 34, O. Kolberga, H. Kołłątaja, W. Kossaka, I. Krasickiego, Krucza, Miernicza, Miła Mimozy, Piaskowa, Rejowiecka od nr 55 do nr 111 i od nr 54 do nr 120, M. Curie-Skłodowskiej, Storczykowa, Szarotki, Tulipanowa, Wierzbowa, W. Witosa, Wrzosowa, G. Zapolskiej, Żołnierska."
"060000";"lubelskie";"066201";"Chełm";"urban commune";"5";"Medyczne Studium Zawodowe ul. Szpitalna 50";"General";"Yes";"ulice: K. Bogdanowicza, Białowieska, Budowlana, Bursztynowa, Ceramiczna, J. Chełmońskiego, Diamentowa, W, Głowackiego, Judyma, Kaszubska, 1 Korpusu Pancernego, Krajobrazowa, J. Kraszewskiego, Kujawska, Malowane od nr 39a do końca i od nr 40 do końca, Mazowiecka, Mazurska, C. K.Norwida, W. Orlińskiej, Poleska, Pomorska, Puławska, Szpitalna od nr 27 do końca i od nr 16 do końca, Szafirowa, J. Tuwima, Ułanów, Wielkopolska, Wygon, St. Wyspiańskiego, W. Zygmunta."
"060000";"lubelskie";"066201";"Chełm";"urban commune";"6";"II Liceum Ogólnokształcące ul. Szpitalna 14";"General";"Yes";"ulice: Bociania, Działkowa, C. Odorkiewicza, Przejazdowa, Rejowiecka od nr 113 do końca i od 122 do końca, A. Skorupy, Szpitalna od nr 1 do nr 25 i od nr 2 do nr 14, Z. Szymczakowskiego, Wodna, Żabia."
"060000";"lubelskie";"066201";"Chełm";"urban commune";"7";"Zespół Wychowania i Pomocy Psychologiczno - Pedagogicznej Nr 1 ul. Trubakowska 59";"General";"No";"ulice: Bednarska, Gen. Z. Bohusz- Szyszko, Gen. T. Bór-Komorowskiego, Gen. L. Kmicic-Skrzyńskiego, Chłodna, Janówka, Kowalska, Lubelska od nr 111 do nr 139E i od nr 106a do nr 168, Majdan, Metalowa od nr 11 do końca i od nr 48 do końca, Młynarska, Nadtorowa od nr 49 do końca, Niska, Gen. L. Okulickiego, Piekarska, Północna, Piwna, Trubakowska, Złota, Źródlana."
"060000";"lubelskie";"066201";"Chełm";"urban commune";"8";"Przedszkole Miejskie nr 11 Al. Marsz. J.Piłsudskiego 25a";"General";"No";"ulice: Hutnicza, Jedność nr 45, 45A i 47, M.Kińczyka, Kolejowa od nr 61 do nr 95 i od nr 60 do nr 90, Koszykowa, Al. Marsz. J. Piłsudskiego od nr 25 do końca i od nr 30 do końca, Al. Przyjaźni, Rampa Brzeska, Stolarska, Szklana."
"060000";"lubelskie";"066201";"Chełm";"urban commune";"9";"Zespół Szkół Ogólnokształcących nr 1 ul. Wołyńska 1";"General";"No";"ulice: Pl.Niepodległości, Al. Marsz. J. Piłsudskiego od nr 1 do nr 23, 1 Pułku Szwoleżerów od nr 17 do końca i od nr 2 do nr 10 i nr 14, Śląska, Wołyńska od nr 1 do nr 7 i nr 14."
"060000";"lubelskie";"066201";"Chełm";"urban commune";"10";"Miejski Samodzielny Publiczny Zakład Opieki Zdrowotnej Przychodnia Rejonowa nr 1 ul. Wołyńska 11";"General";"Yes";"ulice: 11 Listopada nr 1, 3 i 5, Al. Marsz. J. Piłsudskiego od nr 2 do nr 22, Ks. P. Skargi, Wileńska, Wołyńska od nr 9 do nr 15 i od nr 16 do nr 20."
"060000";"lubelskie";"066201";"Chełm";"urban commune";"11";"Chełmski Dom Kultury Pl. Tysiąclecia 1";"General";"No";"ulice: S. Batorego, Bydgoska, F. Chopina, T. Czackiego, Graniczna, Hrubieszowska od nr 1 do nr 21 i od nr 2 do nr 24, J.Kazimierza, Katedralna, S. Moniuszki, W. Reymonta, J. Słowackiego od nr 1 do nr 27 i od nr 2 do nr 12, G.Stephensona, Pl. Tysiąclecia, Wiejska, Żwirki i Wigury, Pl. Żwirki i Wigury."
"060000";"lubelskie";"066201";"Chełm";"urban commune";"12";"Klub ""CHAESEMUS"" Chełmskiej Spółdzielni Mieszkaniowej ul. Starościńska 4a";"General";"No";"ulice: Biała, Bieławin, Chemiczna, Jedność od nr 1 do nr 43a i od nr 2 do końca, Kalinowa, Kolejowa od nr 1 do nr 59 i od nr 2 do nr 58, Okszowska, Okszówek, 1 Pułku Szwoleżerów od nr 1 do nr 15, J. Słowackiego od nr 29 do końca i od nr 14 do końca, Spółdzielcza, Starościńska, Towarowa, Wspólna."
